name,brand,price,link,color01
【CONVERSE品牌旗艦店】CTAS ALL STAR LIFT 1970 低筒 休閒鞋 厚底鞋 男鞋 女鞋 白 黑(560251C 560250C),CONVERSE,"1,613",https://m.momoshop.com.tw/goods.momo?i_code=9200243&mdiv=searchEngine&oid=6_12&kw=%E5%A5%B3%E9%9E%8B,黑色白色綠色藍色卡其色
【NIKE 耐吉】W ZOOM VOMERO 5 復古鞋 女鞋 休閒運動鞋-灰黑(FB8825001),NIKE ,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=12294640&mdiv=searchEngine&oid=24_6&kw=%E5%A5%B3%E9%9E%8B,黑色灰色
【asics 亞瑟士】JOLT 男女中性款 一般楦 超寬楦 慢跑鞋(多款任選),asics ,"1,980",https://m.momoshop.com.tw/goods.momo?i_code=11831827&mdiv=searchEngine&oid=21_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色綠色藍色紫色粉紅色多色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_237/CT302系列,NEW BALANCE,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=11792593&mdiv=searchEngine&oid=2_3&kw=%E5%A5%B3%E9%9E%8B,多色
【CONVERSE】CTAS CRUISE HI 高筒 休閒鞋 帆布鞋 厚底鞋 輕量鞋 解構鞋 UU鞋 男鞋 女鞋 黑色(A04689C),CONVERSE,"2,083",https://m.momoshop.com.tw/goods.momo?i_code=11587823&mdiv=searchEngine&oid=18_19&kw=%E5%A5%B3%E9%9E%8B,黑色
【FILA】休閒鞋 Hidden Tape 6 女鞋 白 灰 皮革 老爹鞋 經典 復古(5J329X143),FILA,"1,580",https://m.momoshop.com.tw/goods.momo?i_code=11019939&mdiv=searchEngine&oid=23_10&kw=%E5%A5%B3%E9%9E%8B,白色
【SKECHERS】女鞋 運動系列 FLEX APPEAL 4.0 寬楦款(149586WWMLT),SKECHERS,"2,590",https://m.momoshop.com.tw/goods.momo?i_code=10957539&mdiv=searchEngine&oid=24_20&kw=%E5%A5%B3%E9%9E%8B,白色多色
【NIKE 耐吉】休閒鞋 Wmns AF1 Shadow 女鞋 米白 奶油 解構 經典 低筒 拼接(FQ6871-111),NIKE ,"3,580",https://m.momoshop.com.tw/goods.momo?i_code=11647907&mdiv=searchEngine&oid=26_5&kw=%E5%A5%B3%E9%9E%8B,白色粉紅色
【NIKE 耐吉】休閒鞋 運動鞋 NIKE DUNK LOW 男鞋 女鞋 多款任選(DV4024001&),NIKE ,"3,800",https://m.momoshop.com.tw/goods.momo?i_code=12039260&mdiv=searchEngine&oid=8_3&kw=%E5%A5%B3%E9%9E%8B,多色
【NEW BALANCE】NB 運動鞋/復古鞋_女鞋_WL373QA2-B_WL373OG2-B_WL373TG2-B_373系列(MOMO獨家販售),NEW BALANCE,"2,480",https://m.momoshop.com.tw/goods.momo?i_code=11052043&mdiv=searchEngine&oid=1_3&kw=%E5%A5%B3%E9%9E%8B,灰色棕色/咖啡色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_元祖灰_U327WED-D,NEW BALANCE,"3,080",https://m.momoshop.com.tw/goods.momo?i_code=11203360&mdiv=searchEngine&oid=7_17&kw=%E5%A5%B3%E9%9E%8B,灰色
【SKECHERS】女鞋 運動系列 SWITCH BACK(180162GYCL),SKECHERS,"2,690",https://m.momoshop.com.tw/goods.momo?i_code=11738028&mdiv=searchEngine&oid=18_11&kw=%E5%A5%B3%E9%9E%8B,灰色粉紅色
【ecco】STREET TRAY W 街頭趣闖皮革休閒鞋 女鞋(白色 29114301007),ecco,"6,380",https://m.momoshop.com.tw/goods.momo?i_code=11681109&mdiv=searchEngine&oid=22_18&kw=%E5%A5%B3%E9%9E%8B,白色
【NIKE 耐吉】慢跑鞋 籃球鞋 運動鞋 NIKE AIR MORE UPTEMPO GS 男女/大童 A-DQ6200001 精選五款,NIKE ,"2,400",https://m.momoshop.com.tw/goods.momo?i_code=11035928&mdiv=searchEngine&oid=29_8&kw=%E5%A5%B3%E9%9E%8B,多色
【Palladium】PALLASHOCK OUTCITY厚底拼接皮革巧克力鞋-女-靛藍(98877-425),Palladium,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11692360&mdiv=searchEngine&oid=22_4&kw=%E5%A5%B3%E9%9E%8B,藍色
【NIKE 耐吉】COURT BOROUGH LOW / COURT BOROUGH LOW 2 GS 女鞋 大童鞋 運動休閒鞋 多款任選(FV8120141 &),NIKE ,"1,900",https://m.momoshop.com.tw/goods.momo?i_code=12292339&mdiv=searchEngine&oid=25_8&kw=%E5%A5%B3%E9%9E%8B,白色多色
【LE COQ SPORTIF 公雞】休閒鞋/運動鞋 男鞋/女鞋-紅/黑色-LJO7323275,LE COQ SPORTIF ,"1,854",https://m.momoshop.com.tw/goods.momo?i_code=10365120&mdiv=searchEngine&oid=20_7&kw=%E5%A5%B3%E9%9E%8B,黑色白色紅色
【MUJI 無印良品】撥水加工舒適休閒鞋(灰紋樣),MUJI ,890,https://m.momoshop.com.tw/goods.momo?i_code=10965401&mdiv=searchEngine&oid=2_19&kw=%E5%A5%B3%E9%9E%8B,灰色
【NIKE 耐吉】W Air Jordan 1 Low Vintage Pand 復古熊貓 女鞋 休閒鞋(FB9893-101),NIKE ,"2,594",https://m.momoshop.com.tw/goods.momo?i_code=12077513&mdiv=searchEngine&oid=16_14&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NIKE 耐吉】休閒鞋 Dunk Low GS 頑皮豹 大童鞋 女鞋 粉紅色 紅色 經典 復刻 穿搭 經典(DH9765-600),NIKE ,"3,180",https://m.momoshop.com.tw/goods.momo?i_code=11994059&mdiv=searchEngine&oid=9_18&kw=%E5%A5%B3%E9%9E%8B,紅色粉紅色
【NIKE 耐吉】休閒鞋 運動鞋 AIR FORCE 1 多款任選(DO9456100&),NIKE ,"3,800",https://m.momoshop.com.tw/goods.momo?i_code=12015617&mdiv=searchEngine&oid=10_20&kw=%E5%A5%B3%E9%9E%8B,多色
【FAIR LADY】軟實力 復古免綁帶平底休閒鞋(奶油、502489),FAIR LADY,"4,680",https://m.momoshop.com.tw/goods.momo?i_code=9970322&mdiv=searchEngine&oid=17_19&kw=%E5%A5%B3%E9%9E%8B,白色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_奶油杏_M2002RDQ-D,NEW BALANCE,"3,499",https://m.momoshop.com.tw/goods.momo?i_code=11926646&mdiv=searchEngine&oid=4_12&kw=%E5%A5%B3%E9%9E%8B,米色
【moz】瑞典駝鹿綁帶式併色帆布餅乾鞋(鮮奶茶),moz,"2,380",https://m.momoshop.com.tw/goods.momo?i_code=9172278&mdiv=searchEngine&oid=25_11&kw=%E5%A5%B3%E9%9E%8B,白色棕色/咖啡色
【J&H collection】真皮透氣厚底內增高休閒鞋(現+預  白色 / 黑色),J&H collection,"1,285",https://m.momoshop.com.tw/goods.momo?i_code=9708162&mdiv=searchEngine&oid=21_7&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【Alberta】7cm休閒鞋  率性休閒百搭 皮革厚底綁帶運動休閒鞋 老爹鞋,Alberta,799,https://m.momoshop.com.tw/goods.momo?i_code=10205124&mdiv=searchEngine&oid=9_12&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】休閒鞋 Wmns Air Max Dawn 女鞋 黑 金 復古 氣墊 麂皮 運動鞋(DZ2620-110),NIKE ,"3,180",https://m.momoshop.com.tw/goods.momo?i_code=11947633&mdiv=searchEngine&oid=7_7&kw=%E5%A5%B3%E9%9E%8B,黑色金色
【J&H collection】簡約英倫風格素色牛皮短靴(現+預  黑色／棕色),J&H collection,"1,295",https://m.momoshop.com.tw/goods.momo?i_code=11930786&mdiv=searchEngine&oid=23_13&kw=%E5%A5%B3%E9%9E%8B,黑色棕色/咖啡色
【NEW BALANCE】NB 2002R運動鞋/復古鞋_男鞋/女鞋_元祖灰/黑灰色/棕色_M2002RDL-D/2002R/9060系列,NEW BALANCE,"4,880",https://m.momoshop.com.tw/goods.momo?i_code=11203352&mdiv=searchEngine&oid=5_1&kw=%E5%A5%B3%E9%9E%8B,灰色
【NIKE 耐吉】休閒鞋 Wmns Air Max Dawn 女鞋 男鞋 白 黑 氣墊 麂皮 復古 運動鞋(DH5131-101),NIKE ,"3,380",https://m.momoshop.com.tw/goods.momo?i_code=11607060&mdiv=searchEngine&oid=8_19&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【J&H collection】新款牛皮時尚厚底麵包鞋休閒鞋(現+預  黑 / 藍 / 灰 / 米),J&H collection,"1,084",https://m.momoshop.com.tw/goods.momo?i_code=9931475&mdiv=searchEngine&oid=12_17&kw=%E5%A5%B3%E9%9E%8B,黑色灰色藍色米色
【NIKE 耐吉】 休閒鞋 運動鞋 NIKE DUNK LOW 男鞋 女鞋 多款任選(FD8683100&),NIKE ,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=12039259&mdiv=searchEngine&oid=3_14&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】休閒鞋 運動鞋 W NIKE ZOOM VOMERO 5 女鞋 多色(FQ6868181),NIKE ,"3,083",https://m.momoshop.com.tw/goods.momo?i_code=11585052&mdiv=searchEngine&oid=11_19&kw=%E5%A5%B3%E9%9E%8B,多色
【Keds】KICKSTART 時尚皮革綁帶休閒小白鞋(白/藍),Keds,"2,117",https://m.momoshop.com.tw/goods.momo?i_code=11354756&mdiv=searchEngine&oid=26_9&kw=%E5%A5%B3%E9%9E%8B,白色
【K.W.】現貨保暖防滑防潑水登山雪靴健走鞋(健走鞋 休閒鞋 共4款),K.W.,899,https://m.momoshop.com.tw/goods.momo?i_code=11605173&mdiv=searchEngine&oid=2_1&kw=%E5%A5%B3%E9%9E%8B,黑色紅色藍色棕色/咖啡色
【Keds】品牌經典帆布休閒小白鞋系列-多款選(MOMO特談價),Keds,"1,390",https://m.momoshop.com.tw/goods.momo?i_code=11214726&mdiv=searchEngine&oid=22_8&kw=%E5%A5%B3%E9%9E%8B,白色藍色米色卡其色
【PUMA】Slipstream 運動鞋 休閒鞋 男鞋 女鞋 板鞋 小白鞋 熊貓 黑白米(39229002 39233202 39310301),PUMA,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11988370&mdiv=searchEngine&oid=29_1&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色米色
【CONVERSE品牌旗艦店】CHUCK 70 PLUS 1970 高筒 休閒鞋 厚底鞋 男鞋 女鞋 4款任選(A00915C A00916C),CONVERSE,"2,310",https://m.momoshop.com.tw/goods.momo?i_code=10420988&mdiv=searchEngine&oid=17_20&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色紫色
【NEW BALANCE】NB 復古休閒鞋/運動鞋_男鞋/女鞋_327/CT302系列,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=12174391&mdiv=searchEngine&oid=3_11&kw=%E5%A5%B3%E9%9E%8B,白色紅色藍色粉紅色
【NEW BALANCE】NB 復古休閒鞋/運動鞋_男鞋/女鞋_UXC72SG-D_UXC72SO-D,NEW BALANCE,"2,784",https://m.momoshop.com.tw/goods.momo?i_code=12079819&mdiv=searchEngine&oid=27_13&kw=%E5%A5%B3%E9%9E%8B,黑色米色
【SKECHERS】女鞋 運動系列 UNO - 2023年GO兔新春限定款(800015WPK),SKECHERS,"3,290",https://m.momoshop.com.tw/goods.momo?i_code=10960712&mdiv=searchEngine&oid=29_3&kw=%E5%A5%B3%E9%9E%8B,白色紅色粉紅色
【NEW BALANCE】NB Goretex運動鞋/復古鞋_男鞋/女鞋_海軍藍_M2002RXK-D,NEW BALANCE,"4,646",https://m.momoshop.com.tw/goods.momo?i_code=12160021&mdiv=searchEngine&oid=10_18&kw=%E5%A5%B3%E9%9E%8B,藍色
【NIKE 耐吉】籃球鞋 運動鞋 AIR JORDAN 1 MID SE GS 男鞋 女鞋 大童 藍(FQ9117400),NIKE ,"2,466",https://m.momoshop.com.tw/goods.momo?i_code=11946057&mdiv=searchEngine&oid=7_3&kw=%E5%A5%B3%E9%9E%8B,藍色
【NEW BALANCE】NB 運動鞋/復古鞋_女鞋_BBW550BB-B_BBW550AA-B_BBW550AB-B(多款可選),NEW BALANCE,"2,944",https://m.momoshop.com.tw/goods.momo?i_code=10935998&mdiv=searchEngine&oid=18_13&kw=%E5%A5%B3%E9%9E%8B,灰色米色粉紅色
【PUMA】休閒鞋 Mayze Crashed Wns 女鞋 白 灰 黑 厚底 增高 小白鞋(392495-02),PUMA,"3,280",https://m.momoshop.com.tw/goods.momo?i_code=11750446&mdiv=searchEngine&oid=9_8&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色
【NIKE 耐吉】休閒鞋 Wmns Air Force 1 07 LX 米白 金屬勾勾 女鞋 炫雅 AF1(FV3654-111),NIKE ,"3,580",https://m.momoshop.com.tw/goods.momo?i_code=11919914&mdiv=searchEngine&oid=8_10&kw=%E5%A5%B3%E9%9E%8B,米色
【NIKE 耐吉】 休閒鞋 運動鞋 AIR FORCE 女鞋 大童鞋 多款任選(BQ5485700&DJ9993001),NIKE ,"3,000",https://m.momoshop.com.tw/goods.momo?i_code=11066673&mdiv=searchEngine&oid=6_18&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】Air Max Dawn 女鞋 卡其色 氣墊 運動 休閒鞋 DQ5074-182,NIKE ,"1,580",https://m.momoshop.com.tw/goods.momo?i_code=9973066&mdiv=searchEngine&oid=8_14&kw=%E5%A5%B3%E9%9E%8B,黃色米色卡其色多色
【NIKE 耐吉】休閒鞋 Wmns Court Legacy Lift 女鞋 男鞋 米色 奶茶 奶油底 厚底 增高 皮革(DM7590-200),NIKE ,"1,780",https://m.momoshop.com.tw/goods.momo?i_code=10612257&mdiv=searchEngine&oid=1_10&kw=%E5%A5%B3%E9%9E%8B,卡其色
【bebehome】厚底撞色運動休閒兩用洞洞鞋(外穿涼拖鞋/休閒時尚沙灘鞋/情侶鞋),bebehome,499,https://m.momoshop.com.tw/goods.momo?i_code=11661794&mdiv=searchEngine&oid=25_14&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色橘色綠色
【VICTOR 勝利體育】VICTOR X 蠟筆小新 聯名羽球鞋(A39CS AF/A 亮白明亮藍/亮白),VICTOR ,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=12215297&mdiv=searchEngine&oid=8_7&kw=%E5%A5%B3%E9%9E%8B,白色藍色
【Crocs】中性鞋 Mega Crush經典光輪克駱格(207988-001),Crocs,"3,280",https://m.momoshop.com.tw/goods.momo?i_code=11340568&mdiv=searchEngine&oid=19_2&kw=%E5%A5%B3%E9%9E%8B,黑色白色米色
【NIKE 耐吉】 運動鞋 慢跑鞋 休閒鞋 復古鞋 女 - A-DM0113100 B-DH9523600 C-CW6536001 精選九款,NIKE ,"2,700",https://m.momoshop.com.tw/goods.momo?i_code=11909612&mdiv=searchEngine&oid=16_3&kw=%E5%A5%B3%E9%9E%8B,多色
【NIKE 耐吉】休閒鞋 Air Max 97 運動 女鞋 經典款 反光 氣墊 避震 球鞋 穿搭 全白(DH8016-100),NIKE ,"3,080",https://m.momoshop.com.tw/goods.momo?i_code=9757328&mdiv=searchEngine&oid=11_8&kw=%E5%A5%B3%E9%9E%8B,白色
【SKECHERS】女 休閒系列 ARCH FIT VISTA(104371OLV),SKECHERS,"2,790",https://m.momoshop.com.tw/goods.momo?i_code=11066981&mdiv=searchEngine&oid=22_12&kw=%E5%A5%B3%E9%9E%8B,綠色
【NIKE 耐吉】休閒鞋 運動鞋 W NIKE TC 7900 女鞋 黑白(FJ7738101),NIKE ,"2,850",https://m.momoshop.com.tw/goods.momo?i_code=11492898&mdiv=searchEngine&oid=26_4&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【DIANA】MOMO獨家超級品牌週冬季靴均一價1680(限時活動．售完不補),DIANA,"1,680",https://m.momoshop.com.tw/goods.momo?i_code=12262979&mdiv=searchEngine&oid=14_19&kw=%E5%A5%B3%E9%9E%8B,白色
【DIANA】★mo特談★專櫃跟鞋/樂福/休閒鞋特選出清組(限時限量．售完不補),DIANA,"1,100",https://m.momoshop.com.tw/goods.momo?i_code=12023165&mdiv=searchEngine&oid=10_6&kw=%E5%A5%B3%E9%9E%8B,白色
【HERLS】秋冬必備經典釦環/切爾西/綁帶短靴大集合(多款任選),HERLS,"1,656",https://m.momoshop.com.tw/goods.momo?i_code=9121605&mdiv=searchEngine&oid=23_1&kw=%E5%A5%B3%E9%9E%8B,黑色棕色/咖啡色
【NIKE 耐吉】休閒鞋 女鞋 皮革 厚底 W COURT VISION ALTA LTR 黑(DM0113002),NIKE ,"1,150",https://m.momoshop.com.tw/goods.momo?i_code=10957001&mdiv=searchEngine&oid=24_4&kw=%E5%A5%B3%E9%9E%8B,黑色
【CONVERSE】CTAS LIFT HI 高筒 休閒鞋 厚底鞋 皮革 女鞋 黑色(561675C),CONVERSE,"2,258",https://m.momoshop.com.tw/goods.momo?i_code=11929912&mdiv=searchEngine&oid=20_18&kw=%E5%A5%B3%E9%9E%8B,黑色
【NIKE 耐吉】Nike Air Force 1 Metallic Purple 女鞋 白紫 米白 珠光紫 星黛露紫 休閒鞋 DV7470-100,NIKE ,"3,600",https://m.momoshop.com.tw/goods.momo?i_code=11892296&mdiv=searchEngine&oid=4_13&kw=%E5%A5%B3%E9%9E%8B,白色紫色米色
【moz】瑞典 駝鹿 男女 防水 厚底 洞洞鞋 拖鞋 雨鞋 水鞋-奶茶色(全球首創 雙色洞洞餅乾水鞋),moz,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=11654203&mdiv=searchEngine&oid=26_15&kw=%E5%A5%B3%E9%9E%8B,棕色/咖啡色卡其色
【J&H collection】厚實皮面軟底鬆糕搖搖鞋(現+預  藍色 / 白色 / 黃色 / 黑色),J&H collection,"1,036",https://m.momoshop.com.tw/goods.momo?i_code=9476804&mdiv=searchEngine&oid=16_7&kw=%E5%A5%B3%E9%9E%8B,黑色白色黃色藍色
【NEW BALANCE】NB 復古鞋/運動鞋_M1906RHD-D_中性_摩卡色,NEW BALANCE,"4,212",https://m.momoshop.com.tw/goods.momo?i_code=12079826&mdiv=searchEngine&oid=19_10&kw=%E5%A5%B3%E9%9E%8B,棕色/咖啡色
【NEW BALANCE】NB 運動鞋/復古鞋_女鞋_胭脂粉_WS327OR-B,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11926648&mdiv=searchEngine&oid=4_2&kw=%E5%A5%B3%E9%9E%8B,粉紅色
【J&H collection】運動風絨面耐磨防滑厚底便鞋(現+預  藍色 / 紅色 / 杏色 / 黑色 / 灰色),J&H collection,997,https://m.momoshop.com.tw/goods.momo?i_code=9035635&mdiv=searchEngine&oid=19_18&kw=%E5%A5%B3%E9%9E%8B,黑色灰色紅色藍色卡其色
【Keds】品牌經典皮革休閒小白鞋系列-多款選(MOMO特談價),Keds,"2,020",https://m.momoshop.com.tw/goods.momo?i_code=11419137&mdiv=searchEngine&oid=11_2&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【JP Queen New York】韓系潮流復古奶茶拼接厚底運動風休閒老爹鞋(米棕色),JP Queen New York,"2,480",https://m.momoshop.com.tw/goods.momo?i_code=10467727&mdiv=searchEngine&oid=21_13&kw=%E5%A5%B3%E9%9E%8B,米色棕色/咖啡色
【NEW BALANCE】NB Goretex運動鞋/復古鞋_男鞋/女鞋_黑色_MT580RGR-D,NEW BALANCE,"4,224",https://m.momoshop.com.tw/goods.momo?i_code=12160022&mdiv=searchEngine&oid=23_11&kw=%E5%A5%B3%E9%9E%8B,黑色
【SKECHERS】女款 輕量綁帶休閒鞋(多款),SKECHERS,"3,290",https://m.momoshop.com.tw/goods.momo?i_code=11926992&mdiv=searchEngine&oid=12_4&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色藍色米色粉紅色多色
【NIKE 耐吉】Wmns Air Force 1 07 LX 女鞋 休閒鞋 麂皮 龍年CNY 鱗片(FZ5066-111 ∞),NIKE ,"3,500",https://m.momoshop.com.tw/goods.momo?i_code=12300343&mdiv=searchEngine&oid=17_12&kw=%E5%A5%B3%E9%9E%8B,多色
【PUMA官方旗艦】Enzo 2 Wns 慢跑運動鞋 女性 19325616,PUMA,"2,680",https://m.momoshop.com.tw/goods.momo?i_code=9584632&mdiv=searchEngine&oid=25_20&kw=%E5%A5%B3%E9%9E%8B,黑色
【0101】經典俐落 皮帶/拉鍊/素面/切爾西/長靴(多款任選),101,"3,180",https://m.momoshop.com.tw/goods.momo?i_code=12126634&mdiv=searchEngine&oid=17_3&kw=%E5%A5%B3%E9%9E%8B,黑色米色棕色/咖啡色卡其色
【SKECHERS】女款 輕量避震緩衝 入門慢跑鞋(多款),SKECHERS,"3,690",https://m.momoshop.com.tw/goods.momo?i_code=12237086&mdiv=searchEngine&oid=17_9&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色藍色米色粉紅色多色
【T2R】正韓空運-速達-增高鞋真皮帆布厚底馬汀靴 帆布鞋 老爹鞋(綁帶/素面/拼接/塗鴉/內增高),T2R,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=10959507&mdiv=searchEngine&oid=24_13&kw=%E5%A5%B3%E9%9E%8B,黑色白色藍色紫色米色卡其色
【NEW BALANCE】NB 復古鞋/運動鞋_中性_淺灰色_U574SGB-D,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=12079820&mdiv=searchEngine&oid=10_3&kw=%E5%A5%B3%E9%9E%8B,灰色
【PUMA官方旗艦】Trinity Lite 休閒運動鞋 男女共同 38929207,PUMA,"2,280",https://m.momoshop.com.tw/goods.momo?i_code=11262904&mdiv=searchEngine&oid=16_5&kw=%E5%A5%B3%E9%9E%8B,白色
【SKECHERS】女戶外越野系列 SWITCH BACK(180162NTGY),SKECHERS,"2,690",https://m.momoshop.com.tw/goods.momo?i_code=11933915&mdiv=searchEngine&oid=16_9&kw=%E5%A5%B3%E9%9E%8B,灰色米色
【SKECHERS】女 運動系列 瞬穿舒適科技 ARCH FIT(149568OFPK),SKECHERS,"3,290",https://m.momoshop.com.tw/goods.momo?i_code=11072791&mdiv=searchEngine&oid=8_18&kw=%E5%A5%B3%E9%9E%8B,粉紅色
【NIKE 耐吉】休閒鞋 Dunk Low 女鞋 經典款 皮革 灰 白 Photon Dust(DD1503-103),NIKE ,"4,480",https://m.momoshop.com.tw/goods.momo?i_code=9157547&mdiv=searchEngine&oid=27_17&kw=%E5%A5%B3%E9%9E%8B,白色灰色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_銀河灰_U327LT-D,NEW BALANCE,"2,980",https://m.momoshop.com.tw/goods.momo?i_code=11546439&mdiv=searchEngine&oid=3_4&kw=%E5%A5%B3%E9%9E%8B,灰色
【Alberta】老爹鞋 厚底鞋 運動鞋 女鞋 ins 風潮鞋運動休閒鞋 小白鞋 復古拼接,Alberta,699,https://m.momoshop.com.tw/goods.momo?i_code=11902432&mdiv=searchEngine&oid=14_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色棕色/咖啡色
【FAIR LADY】軟實力 側V拼接免綁帶厚底休閒鞋(洋紅、502388),FAIR LADY,"4,980",https://m.momoshop.com.tw/goods.momo?i_code=8856906&mdiv=searchEngine&oid=11_6&kw=%E5%A5%B3%E9%9E%8B,白色紅色
【NIKE 耐吉】休閒鞋 熊貓 Dunk Low GS 大童鞋 經典 皮革 白 黑 女鞋(CW1590-100),NIKE ,"3,480",https://m.momoshop.com.tw/goods.momo?i_code=8423997&mdiv=searchEngine&oid=2_20&kw=%E5%A5%B3%E9%9E%8B,黑色白色
【NEW BALANCE】NB 復古鞋/運動鞋_男鞋/女鞋_榛果杏_U327LZ-D,NEW BALANCE,"2,533",https://m.momoshop.com.tw/goods.momo?i_code=11546442&mdiv=searchEngine&oid=6_9&kw=%E5%A5%B3%E9%9E%8B,米色
【SKECHERS】男女鞋 寬楦休閒運動鞋(多款),SKECHERS,"2,690",https://m.momoshop.com.tw/goods.momo?i_code=11953991&mdiv=searchEngine&oid=18_10&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色藍色米色粉紅色多色
【LA NEW】男女同款雙帶真皮拖鞋 /真皮莫卡辛豆豆鞋(黑咖白粉灰/多款任選),LA NEW,"2,880",https://m.momoshop.com.tw/goods.momo?i_code=11835377&mdiv=searchEngine&oid=21_5&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色米色棕色/咖啡色粉紅色多色
【M.G.】男女款-防水保暖防滑厚毛絨內刷毛雪地靴低筒雪靴(36-44碼),M.G.,452,https://m.momoshop.com.tw/goods.momo?i_code=8210258&mdiv=searchEngine&oid=7_20&kw=%E5%A5%B3%E9%9E%8B,黑色紅色藍色
【NIKE 耐吉】休閒鞋 運動鞋 W NIKE ZOOM VOMERO 5 女鞋 多色(FQ6868181),NIKE ,"3,083",https://m.momoshop.com.tw/goods.momo?i_code=11585052&mdiv=searchEngine&oid=13_19&kw=%E5%A5%B3%E9%9E%8B,多色
【Keds】CENTER III 升級版舒適皮革百搭休閒小白鞋-白(9231W113485),Keds,"2,117",https://m.momoshop.com.tw/goods.momo?i_code=11046424&mdiv=searchEngine&oid=15_3&kw=%E5%A5%B3%E9%9E%8B,白色
【MLB】老爹鞋 Chunky Runner系列 紐約洋基隊(3ASHCRR3N-50BKS),MLB,"4,690",https://m.momoshop.com.tw/goods.momo?i_code=12078810&mdiv=searchEngine&oid=11_10&kw=%E5%A5%B3%E9%9E%8B,黑色
【NEW BALANCE】NB 運動鞋/復古鞋_男鞋/女鞋_米棕色_M2002RSI-D,NEW BALANCE,"3,904",https://m.momoshop.com.tw/goods.momo?i_code=11666865&mdiv=searchEngine&oid=9_9&kw=%E5%A5%B3%E9%9E%8B,米色棕色/咖啡色
【NIKE 耐吉】GAMMA FORCE 奶油白 灰 復古 女 穿搭 休閒鞋(DX9176-107 ∞),NIKE ,"1,972",https://m.momoshop.com.tw/goods.momo?i_code=12213834&mdiv=searchEngine&oid=16_8&kw=%E5%A5%B3%E9%9E%8B,白色
【Robinlo】超回彈可折復古感線條牛皮厚底彈力中大尺碼小白鞋休閒鞋(多款任選),Robinlo,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=8454841&mdiv=searchEngine&oid=19_20&kw=%E5%A5%B3%E9%9E%8B,黑色白色米色
【NIKE 耐吉】W ZOOM VOMERO 5 灰色 女鞋 男女段(FB8825-001),NIKE ,"3,880",https://m.momoshop.com.tw/goods.momo?i_code=12261057&mdiv=searchEngine&oid=12_8&kw=%E5%A5%B3%E9%9E%8B,灰色
【LOTTO】女 美型健走鞋/ 輕量跑鞋/穆勒/輕盈健走鞋(多款任選),LOTTO,"1,290",https://m.momoshop.com.tw/goods.momo?i_code=11326788&mdiv=searchEngine&oid=29_10&kw=%E5%A5%B3%E9%9E%8B,多色
【Robinlo】軟Q舒適真皮清新天使小白鞋休閒鞋(多款任選),Robinlo,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=9915047&mdiv=searchEngine&oid=20_8&kw=%E5%A5%B3%E9%9E%8B,黑色白色灰色橘色卡其色
【NIKE 耐吉】休閒鞋 Air Force 1 GS 大童鞋 女鞋 白For AF1 小白鞋(DH2920-111),NIKE,"2,580",https://m.momoshop.com.tw/goods.momo?i_code=10398806&mdiv=searchEngine&oid=3_5&kw=%E5%A5%B3%E9%9E%8B,白色藍色
【NIKE 耐吉】休閒鞋 女鞋 運動鞋 W TECH HERA 白紅 FQ8107-133,NIKE,"2,327",https://m.momoshop.com.tw/goods.momo?i_code=11903746&mdiv=searchEngine&oid=12_20&kw=%E5%A5%B3%E9%9E%8B,多色
